0.05,-0.0034163,-39.9973,-0.780869,0.624695
0.1,-0.0963896,-39.9946,-0.979899,0.199497
0.15,-0.234245,-39.9895,-0.986856,0.161601
0.2,-0.329022,-39.9844,-0.976304,0.216405
0.25,-0.418722,-39.977,-0.970043,0.242934
0.3,-0.506221,-39.9674,-0.964108,0.265512
0.35,-0.591655,-39.9556,-0.957901,0.2871
0.4,-0.675152,-39.9418,-0.951487,0.307689
0.45,-0.75683,-39.9261,-0.944927,0.32728
0.5,-0.836802,-39.9087,-0.938277,0.345884
0.55,-0.915172,-39.8895,-0.931588,0.363516
0.6,-0.992039,-39.8688,-0.924905,0.380199
0.65,-1.0675,-39.8467,-0.918267,0.395962
0.7,-1.14163,-39.8231,-0.91171,0.410834
0.75,-1.21452,-39.7983,-0.905263,0.424851
0.8,-1.28625,-39.7723,-0.898952,0.438048
0.85,-1.35688,-39.7451,-0.892796,0.450462
0.9,-1.42648,-39.7168,-0.886812,0.46213
0.95,-1.49512,-39.6876,-0.881014,0.473091
1,-1.56286,-39.6574,-0.87541,0.48338
1.05,-1.62975,-39.6263,-0.870009,0.493036
1.1,-1.69584,-39.5944,-0.864814,0.502092
1.15,-1.76119,-39.5617,-0.859828,0.510585
1.2,-1.82583,-39.5283,-0.85505,0.518545
1.25,-1.88982,-39.4942,-0.850481,0.526006
1.3,-1.95319,-39.4594,-0.846117,0.532997
1.35,-2.01598,-39.4241,-0.841955,0.539547
1.4,-2.07822,-39.3882,-0.837992,0.545683
1.45,-2.13996,-39.3517,-0.83422,0.551431
1.5,-2.20121,-39.3147,-0.830636,0.556816
1.55,-2.26202,-39.2773,-0.827233,0.561859
1.6,-2.3224,-39.2394,-0.824004,0.566583
1.65,-2.38239,-39.2012,-0.820944,0.571009
1.7,-2.44201,-39.1625,-0.818045,0.575153
1.75,-2.50127,-39.1235,-0.815302,0.579036
1.8,-2.56021,-39.0841,-0.812706,0.582674
1.85,-2.61885,-39.0444,-0.810252,0.586081
1.9,-2.67719,-39.0044,-0.807934,0.589273
1.95,-2.73527,-38.9641,-0.805744,0.592264
2,-2.79309,-38.9236,-0.803676,0.595067
2.05,-2.85067,-38.8828,-0.801725,0.597693
2.1,-2.90803,-38.8418,-0.799885,0.600154
2.15,-2.96518,-38.8005,-0.798149,0.60246
2.2,-3.02213,-38.759,-0.796513,0.604622
2.25,-3.0789,-38.7174,-0.794971,0.606647
2.3,-3.13549,-38.6756,-0.793518,0.608546
2.35,-3.19192,-38.6336,-0.79215,0.610326
2.4,-3.2482,-38.5914,-0.790862,0.611995
2.45,-3.30434,-38.5491,-0.789648,0.61356
2.5,-3.36034,-38.5067,-0.788507,0.615026
2.55,-3.41621,-38.4641,-0.787432,0.616402
2.6,-3.47197,-38.4214,-0.786421,0.617691
2.65,-3.52761,-38.3785,-0.78547,0.6189
2.7,-3.58315,-38.3356,-0.784575,0.620034
2.75,-3.63859,-38.2926,-0.783733,0.621098
2.8,-3.69394,-38.2494,-0.782942,0.622095
2.85,-3.7492,-38.2062,-0.782198,0.62303
2.9,-3.80439,-38.1629,-0.781498,0.623908
2.95,-3.851,-38.1195,-0.746084,0.665852
3,-3.88228,-38.0761,-0.663267,0.748383
3.05,-3.89432,-38.0325,-0.510049,0.860145
3.1,-3.88643,-37.9889,-0.278627,0.960399
3.15,-3.86109,-37.9453,-0.0254197,0.999677
3.2,-3.82336,-37.9016,0.160205,0.987084
3.25,-3.7799,-37.8578,0.241343,0.97044
3.3,-3.73788,-37.8141,0.221052,0.975262
3.35,-3.70186,-37.7702,0.133917,0.990993
3.4,-3.67149,-37.7264,0.0492448,0.998787
3.45,-3.64641,-37.6825,-0.0311806,0.999514
3.5,-3.62629,-37.6386,-0.106106,0.994355
3.55,-3.61082,-37.5947,-0.174816,0.984601
3.6,-3.59972,-37.5508,-0.237062,0.971494
3.65,-3.59272,-37.5069,-0.292947,0.956129
3.7,-3.58955,-37.463,-0.342806,0.939406
3.75,-3.58999,-37.4191,-0.387113,0.922032
3.8,-3.59381,-37.3751,-0.4264,0.904534
3.85,-3.60079,-37.3312,-0.461209,0.887292
3.9,-3.61075,-37.2873,-0.492057,0.870563
3.95,-3.62349,-37.2434,-0.519424,0.854517
4,-3.63885,-37.1995,-0.54374,0.839254
4.05,-3.65667,-37.1556,-0.565387,0.824825
4.1,-3.67678,-37.1117,-0.584701,0.811249
4.15,-3.69905,-37.0678,-0.601973,0.798517
4.2,-3.72334,-37.0239,-0.617454,0.786607
4.25,-3.74953,-36.98,-0.631366,0.775485
4.3,-3.7775,-36.9361,-0.643895,0.765114
4.35,-3.80284,-36.8923,-0.625599,0.780145
4.4,-3.82177,-36.8485,-0.575909,0.817514
4.45,-3.83171,-36.8046,-0.493965,0.869482
4.5,-3.83169,-36.7608,-0.384581,0.923091
4.55,-3.82232,-36.717,-0.264834,0.964294
4.6,-3.80567,-36.6732,-0.161659,0.986847
4.65,-3.78479,-36.6294,-0.0991028,0.995077
4.7,-3.7632,-36.5857,-0.0888595,0.996044
4.75,-3.74433,-36.5419,-0.129947,0.991521
4.8,-3.73007,-36.4982,-0.197923,0.980218
4.85,-3.72014,-36.4545,-0.25929,0.965799
4.9,-3.71427,-36.4109,-0.314222,0.94935
4.95,-3.7122,-36.3672,-0.363109,0.931747
5,-3.71371,-36.3236,-0.406461,0.913668
5.05,-3.71856,-36.28,-0.444834,0.895613
5.1,-3.72655,-36.2365,-0.478783,0.877933
5.15,-3.73748,-36.1929,-0.508834,0.860865
5.2,-3.75118,-36.1494,-0.535467,0.844556
5.25,-3.76728,-36.1059,-0.557497,0.830179
5.3,-3.78313,-36.0624,-0.555512,0.831509
5.35,-3.79626,-36.019,-0.531077,0.847323
5.4,-3.80479,-35.9756,-0.486258,0.873815
5.45,-3.80768,-35.9322,-0.425389,0.905011
5.5,-3.80483,-35.8888,-0.356871,0.934154
5.55,-3.79704,-35.8455,-0.292925,0.956136
5.6,-3.78585,-35.8022,-0.246357,0.969179
5.65,-3.77322,-35.7589,-0.226276,0.974063
5.7,-3.7612,-35.7156,-0.235521,0.971869
5.75,-3.75166,-35.6724,-0.270398,0.962748
5.8,-3.74591,-35.6292,-0.32206,0.946719
5.85,-3.74399,-35.586,-0.371337,0.928498
5.9,-3.74565,-35.5429,-0.41495,0.909844
5.95,-3.75068,-35.4998,-0.453482,0.891265
6,-3.75876,-35.4567,-0.486407,0.873732
6.05,-3.76844,-35.4137,-0.503062,0.864251
6.1,-3.77811,-35.3707,-0.503288,0.864119
6.15,-3.78625,-35.3277,-0.488145,0.872763
6.2,-3.7917,-35.2847,-0.459851,0.887996
6.25,-3.79376,-35.2418,-0.422196,0.906505
6.3,-3.79234,-35.1989,-0.380818,0.92465
6.35,-3.78788,-35.156,-0.342705,0.939443
6.4,-3.78125,-35.1132,-0.31474,0.949178
6.45,-3.77364,-35.0704,-0.301888,0.953343
6.5,-3.7663,-35.0276,-0.305903,0.952063
6.55,-3.76036,-34.9849,-0.325024,0.945706
6.6,-3.75665,-34.9422,-0.354642,0.935002
6.65,-3.75564,-34.8995,-0.38868,0.921373
6.7,-3.75729,-34.8568,-0.421156,0.906988
